grid_id,n_claims,total_paid,total_bldg_val,event_name,year,event_num,no_bldAll_flooded,areaSqKm_developed,areaSqKm_total,grid_lat,grid_lon,county,n_buildings,mean_elevation,median_elevation,mean_found_ht,mean_bldg_value,median_bldg_value,total_bldg_value,mean_sqft,mean_age,res_ratio,pct_miss_elev,pct_miss_value,area_sqkm,bldg_density,value_outlier,loss_ratio,log_total_paid,flood_ratio,mean_hag,pct_elevated
35.9_-77.8,2,3414.08,151215.0,Hurricane Isabel,2003,6,7739.0,27.4482,1052.9424,35.9,-77.80000000000001,Edgecombe,10233.0,103.17359914003713,106.52,2.4,92703.76492294334,46577.5,854172490.0,1864.6691990449317,52.209135399673734,0.966383269813349,0.0,0.0995797908726668,123.21000000000004,83.0533235938641,False,0.0225776543332341,8.135956197791998,8.407600470825626e-06,3.6992,1.0
35.2_-76.7,4,21820.5,363558.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.2,-76.7,Beaufort,89.0,4.686680898876404,4.9836,2.361212359550562,111209.14942528737,51225.0,9675196.0,2129.4827586206898,9.517241379310343,0.9775280898876404,0.0,0.0224719101123595,123.21000000000004,0.7223439655872086,False,0.0600193091611242,9.990651001295593,0.0,3.4472,1.0
35.2_-76.8,1,3529.63,55934.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.2,-76.80000000000001,Beaufort,451.0,8.00691485587583,8.5001,2.383531707317073,183913.3317535545,27967.0,77611426.0,1747.5,9.54739336492891,0.9645232815964524,0.0,0.0643015521064301,123.21000000000004,3.6604171739306866,False,0.0631034791003682,8.169231604258378,0.0,3.3014,1.0
35.2_-77.6,1,2443.21,111802.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.2,-77.60000000000001,Lenoir,9133.0,58.4259503339538,58.9891,2.321854201248221,209963.4498027181,41558.5,1915706516.0,2926.780688294607,47.74004400440044,0.937588963100843,0.0,0.0009854374247235,123.21000000000004,74.12547682817952,False,0.0218530079962791,7.801477241313753,0.0,3.5992,0.9942
35.2_-78.1,1,2821.26,76544.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.2,-78.10000000000001,Wayne,7332.0,166.38124624931808,166.4448,2.4002565630114563,85328.7688307331,33063.0,508644791.0,3017.7049152826708,42.85890087660148,0.9614020731042008,0.0,0.1869885433715221,123.21000000000004,59.508156805454085,False,0.0368580163043478,7.945293261407591,0.0,3.595,1.0
35.3_-76.6,48,344486.67,3232992.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.300000000000004,-76.60000000000001,Beaufort,53.0,6.3251622641509435,4.0691,2.380303773584906,72776.98076923077,44083.0,3784403.0,1511.326923076923,9.057692307692308,0.981132075471698,0.0,0.0188679245283018,123.21000000000004,0.430159889619349,False,0.1065535176084568,12.749813577793883,0.0,3.203,1.0
35.3_-76.7,18,119623.25,1314060.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.300000000000004,-76.7,Beaufort,482.0,4.002392531120332,3.83345,2.381682572614108,52057.79609544468,30512.0,23998644.0,1538.479392624729,10.663774403470716,0.9896265560165975,0.0,0.0435684647302904,123.21000000000004,3.9120201282363434,False,0.0910333242013302,11.692110859143124,2.7106882437450867e-05,3.4528,1.0
35.3_-76.8,21,103330.79,1696536.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.300000000000004,-76.80000000000001,Beaufort,818.0,7.700108312958435,7.556649999999999,2.37438826405868,79860.23691099476,26958.0,61013221.0,3807.1832460732985,10.557591623036648,0.910757946210269,0.0,0.0660146699266503,123.21000000000004,6.639071503936367,False,0.0609069244625519,11.545700352197812,0.0,3.4384,1.0
35.3_-77.0,9,103439.85,489290.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.300000000000004,-77.0,Beaufort,440.0,30.87710886363637,32.2782,2.4000034090909086,52933.54587155963,26641.0,23079026.0,2166.2522935779816,12.279816513761467,0.975,0.0,0.009090909090909,123.21000000000004,3.57113870627384,False,0.2114080606593227,11.54675523073603,0.0,3.4472,1.0
35.4_-76.6,323,2177295.22,1379379132.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.4,-76.60000000000001,Beaufort,91.0,3.0146582417582413,2.9356,2.3746615384615386,80406.74157303371,53886.0,7156200.0,2009.4719101123596,9.752808988764045,0.978021978021978,0.0,0.0219780219780219,123.21000000000004,0.7385764142520898,False,0.0015784603155791,14.59359439894374,0.0002863464792398,3.4283,1.0
35.4_-76.7,40,230969.01,3520418.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.4,-76.7,Beaufort,1147.0,5.735229293809939,5.6439,2.363406887532694,66952.36756756756,41365.5,74317128.0,1806.744144144144,10.486486486486486,0.979075850043592,0.0,0.032258064516129,123.21000000000004,9.309309309309306,False,0.0656084050246306,12.35004315423587,0.0046449007068327,3.578,0.9987
35.4_-76.8,19,65732.04,1494906.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.4,-76.80000000000001,Beaufort,875.0,8.831337942857143,8.6925,2.356228342857143,75712.7327790974,50688.0,63750121.0,1946.0653206650832,9.805225653206652,0.968,0.0,0.0377142857142857,123.21000000000004,7.101696290885478,False,0.043970684444373,11.09335696999796,0.0068523336318789,3.8607,1.0
35.4_-77.0,366,3320240.77,38745955.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.4,-77.0,Beaufort,1640.0,15.119147987804878,10.731000000000002,2.373973536585366,111025.57685009488,93108.0,175531437.0,2339.954430379747,9.776723592662872,0.9810975609756096,0.0,0.0359756097560975,123.21000000000004,13.310607905202495,False,0.0856925779736233,15.015548160530413,0.0,4.3088,1.0
35.4_-77.1,62,775979.62,7794635.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.4,-77.10000000000001,Beaufort,1327.0,31.685237226827432,32.0049,2.3880018839487565,158639.60652009098,60262.0,209245641.0,2984.054586808188,10.206974981046248,0.958553127354936,0.0,0.0060286360211002,123.21000000000004,10.770229689148604,False,0.09955304129058,13.561882824626691,0.0,3.4604,1.0
35.5_-76.5,5,29462.61,418752.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.5,-76.5,Beaufort,49.0,3.0514102040816327,2.8291,2.371479591836734,87156.14893617021,76834.0,4096339.0,1777.5531914893618,10.063829787234043,1.0,0.0,0.0408163265306122,123.21000000000004,0.3976949922895867,False,0.0703581356029344,10.290911221545308,0.0,3.507,1.0
35.5_-76.6,17,70586.17,1178900.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.5,-76.60000000000001,Beaufort,294.0,6.439303401360544,6.8446,2.3603187074829934,57939.93525179856,21869.0,16107302.0,1336.4928057553957,7.816546762589928,0.9591836734693876,0.0,0.0544217687074829,123.21000000000004,2.3861699537375207,False,0.0598746034438883,11.164603678921466,0.006006781294642,3.4958,1.0
35.5_-76.7,4,16104.760000000002,169212.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.5,-76.7,Beaufort,2042.0,5.110162830558276,4.1800999999999995,2.3598378060724783,109865.1436605317,40580.0,214896221.0,2204.1728016359916,10.40235173824131,0.9378060724779628,0.0,0.0421155729676787,123.21000000000004,16.573330086843594,False,0.0951750466869962,9.68693225096544,0.0026849773317487,3.4564,1.0
35.5_-77.0,12,63563.14,1867285.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.5,-77.0,Beaufort,2357.0,26.98558413237166,30.4012,2.39552706830717,93460.66352739726,36445.0,218324110.0,2223.652397260274,10.847174657534246,0.9745439117522274,0.0,0.0089096308867204,123.21000000000004,19.12994075156237,False,0.034040406258284,11.059804753834664,0.0032535993651513,3.9165,0.9979
35.5_-77.1,6,57858.05,572366.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.5,-77.10000000000001,Beaufort,7901.0,15.709383483100872,11.286,2.3712238957106697,149120.64549180327,70563.5,1164334000.0,3951.7631915983607,9.958886454440004,0.9374762688267309,0.0,0.0117706619415263,123.21000000000004,64.12628845061276,False,0.1010857563167623,10.96576515945306,0.0002152815452048,3.843,1.0
35.8_-77.8,1,7131.9,48770.0,Hurricane Bonnie,1998,7,1541.0,1.4562,3.3174,35.800000000000004,-77.80000000000001,Edgecombe,2201.0,115.30985915492958,119.97,2.4000000000000004,51941.74260216064,30627.0,110583970.0,1577.911695631752,37.96812559467174,0.9745570195365744,0.0,0.0327124034529759,123.21000000000004,17.86380975570164,False,0.1462353906089809,8.872473162833067,0.0,3.8374,1.0
